,Unnamed: 0,Block,Lot,Building_Class,Tax_Class,Building_Count,DOF_Gross_Square_Footage,Address,BoroughName,BBL,ENERGY STAR Score,LetterScore,latitude,longitude,NTA
12131,15641,6620,1,D4,2,1,87324,100 AVENUE P,BROOKLYN,-2147483648,78,B,40.607322,-73.984833,Gravesend
12132,15642,6622,1,D1,2,1,108000,130 AVENUE P,BROOKLYN,-2147483648,90,A,40.607572,-73.982916,Gravesend
12133,15645,2058,7501,R0,2,1,401418,101 WILLOUGHBY STREET,BROOKLYN,-2147483648,5,D,40.692252,-73.985096,Downtown Brooklyn
12134,15646,2061,40,D4,2,1,187667,122 ASHLAND PLACE,BROOKLYN,-2147483648,71,B,40.692446,-73.979242,Fort Greene
12135,15647,6623,1,D1,2,1,47000,154 AVENUE P,BROOKLYN,-2147483648,59,C,40.607556,-73.982202,Gravesend
12136,15648,2061,7502,R0,2,1,267543,180 MYRTLE AVENUE,BROOKLYN,-2147483648,90,A,40.693422,-73.980454,Fort Greene
12137,15649,2062,6,O2,4,1,52694,147 PRINCE STREET,BROOKLYN,-2147483648,60,C,40.692763,-73.982158,Fort Greene
12138,15650,2075,12,D7,2,1,149000,167 CLERMONT AVENUE,BROOKLYN,-2147483648,88,A,40.692645,-73.970579,Fort Greene
12139,15651,6626,36,C1,2,1,38000,1674 WEST 5 STREET,BROOKLYN,-2147483648,29,D,40.606301,-73.978476,Gravesend
12140,15652,2094,10,D7,2,1,335187,80 DEKALB AVENUE,BROOKLYN,-2147483648,18,D,40.68978,-73.980048,Fort Greene
12141,15653,2097,7,C1,0,5,27530,54 FT GREENE PLACE,BROOKLYN,-2147483648,72,B,40.688277,-73.976941,Fort Greene
12142,15654,3810,375,E1,4,1,73000,84-00 80 STREET,QUEENS,-2147483648,28,D,40.707386,-73.866819,Glendale
12143,15655,6635,52,C1,2,1,25184,1747 EAST 3 STREET,BROOKLYN,-2147483648,100,A,40.607653,-73.970497,Gravesend
12144,15656,5780,6,I9,4,1,26272,200 60 STREET,BROOKLYN,-2147483648,0,F,40.643135,-74.022479,Sunset Park
12145,15658,2105,1,M3,4,1,54150,317 CLERMONT AVENUE,BROOKLYN,-2147483648,0,F,40.688066,-73.96953,Fort Greene
12146,15659,2106,7502,R0,2,1,337601,29 FLATBUSH AVENUE,BROOKLYN,-2147483648,52,D,40.687824,-73.979949,Fort Greene
12147,15661,6643,7501,R0,2,1,29330,1725 STILLWELL AVENUE,BROOKLYN,-2147483648,0,F,40.604353,-73.986462,Gravesend
12148,15664,964,7505,R0,2,1,74452,251 1 STREET,BROOKLYN,-2147483648,57,C,40.675229,-73.984153,Park Slope
12149,15665,2114,23,C7,2,1,36047,686 FULTON STREET,BROOKLYN,-2147483648,33,D,40.686269,-73.974716,Fort Greene
12150,15667,2119,1,D1,2,1,82000,313 CUMBERLAND STREET,BROOKLYN,-2147483648,59,C,40.686263,-73.97231,Fort Greene
12151,15668,969,7503,R0,2,1,25462,309 2 STREET,BROOKLYN,-2147483648,41,D,40.674063,-73.983924,Park Slope
12152,15669,2120,7501,R0,2,1,57033,381 CARLTON AVENUE,BROOKLYN,-2147483648,29,D,40.686352,-73.971277,Fort Greene
12153,15670,974,7501,R0,2,1,48738,330 2 STREET,BROOKLYN,-2147483648,32,D,error,error,error
12154,15676,2135,7503,R0,2,1,44291,34 SOUTH 9 STREET,BROOKLYN,-2147483648,100,A,40.709013,-73.96765,Williamsburg
12155,15677,2135,7504,R0,2,1,44191,40 SOUTH 9 STREET,BROOKLYN,-2147483648,100,A,40.708982,-73.967382,Williamsburg
12156,15678,2135,7505,R0,2,1,42833,37 SOUTH 10 STREET,BROOKLYN,-2147483648,88,A,40.708505,-73.967779,Williamsburg
12157,15679,3886,800,W1,0,2,307038,91-30 METROPOLITAN AVENUE,QUEENS,-2147483648,29,D,40.708261,-73.855532,Forest Hills
12158,15682,6652,7501,R0,2,1,87314,1740 WEST 4 STREET,BROOKLYN,-2147483648,87,A,40.60513,-73.977306,Gravesend
12159,15684,980,1,W2,4,1,46500,383 3 AVENUE,BROOKLYN,-2147483648,82,B,40.741568,-73.980931,Kips Bay
12160,15685,2141,19,D9,2,3,328315,188 MARCY AVENUE,BROOKLYN,-2147483648,11,D,40.707876,-73.958553,Williamsburg
12161,15686,5821,7501,R0,2,1,27770,6402 8 AVENUE,BROOKLYN,-2147483648,52,D,40.633354,-74.012337,Sunset Park
12162,15687,6653,7501,R0,2,1,65808,355 KINGS HIGHWAY,BROOKLYN,-2147483648,75,B,40.604902,-73.976998,Gravesend
12163,15688,2146,23,C7,2,1,30290,458 BEDFORD AVENUE,BROOKLYN,-2147483648,30,D,40.902601,-73.819537,Parkside
12164,15689,2147,43,D9,2,1,49669,115 DIVISION AVENUE,BROOKLYN,-2147483648,72,B,40.707744,-73.963881,Williamsburg
12165,15690,6655,6,C1,2,1,39000,1702 WEST 1 STREET,BROOKLYN,-2147483648,47,D,40.606218,-73.974671,Gravesend
12166,15691,5835,1,U0,0,7,0,6700 SHORE ROAD,BROOKLYN,-2147483648,58,C,40.641958,-74.034116,Sunset Park
12167,15692,2160,18,D1,2,1,49285,52 SOUTH 11 STREET,BROOKLYN,-2147483648,100,A,40.707485,-73.966914,Williamsburg
12168,15693,2166,1,D6,2,7,559464,111 CLYMER STREET,BROOKLYN,-2147483648,49,D,40.706124,-73.964737,Williamsburg
12169,15696,2175,90,D1,2,1,78050,611 WYTHE AVENUE,BROOKLYN,-2147483648,0,F,40.703704,-73.964732,Williamsburg
12170,15697,5841,1,D1,2,1,80640,6623 RIDGE BOULEVARD,BROOKLYN,-2147483648,66,C,40.639116,-74.027097,Bayridge
12171,15699,5848,6,D1,2,1,66600,6701 COLONIAL ROAD,BROOKLYN,-2147483648,59,C,40.639401,-74.030262,Bayridge
12172,15700,5848,40,D4,2,1,42722,6702 RIDGE BOULEVARD,BROOKLYN,-2147483648,53,D,40.638668,-74.027956,Bayridge
12173,15701,2192,50,W2,4,1,36468,590 BEDFORD AVENUE,BROOKLYN,-2147483648,16,D,40.703373,-73.96094,Williamsburg
12174,15702,6663,23,D7,2,1,160750,1755 OCEAN PARKWAY,BROOKLYN,-2147483648,75,B,40.606103,-73.966529,Sheepshead Bay
12175,15704,5853,1,D4,2,1,120594,6735 RIDGE BOULEVARD,BROOKLYN,-2147483648,57,C,40.637707,-74.027786,Bayridge
12176,15705,6665,34,C7,2,1,47380,802 KINGS HIGHWAY,BROOKLYN,-2147483648,32,D,40.606408,-73.964434,Sheepshead Bay
12177,15707,6665,40,C7,2,1,39140,814 KINGS HIGHWAY,BROOKLYN,-2147483648,34,D,40.606511,-73.964101,Sheepshead Bay
12178,15710,2206,11,D1,2,1,27281,186 HOOPER STREET,BROOKLYN,-2147483648,26,D,40.704484,-73.957592,Williamsburg
12179,15711,4031,1,E1,4,5,148650,109-01 14 AVENUE,QUEENS,-2147483648,74,B,40.785665,-73.857701,College Point
12180,15713,4035,1,E1,4,1,35250,114-01 14 AVENUE,QUEENS,-2147483648,56,C,40.785861,-73.852997,College Point
12181,15714,998,1,W2,0,1,43950,211 8 STREET,BROOKLYN,-2147483648,85,A,40.670862,-73.987843,Park Slope
12182,15715,2213,9,C1,2,1,27412,248 HEWES STREET,BROOKLYN,-2147483648,97,A,40.705098,-73.954913,Williamsburg
12183,15716,4045,1,O2,4,1,59550,14-04 111 STREET,QUEENS,-2147483648,72,B,40.785451,-73.856087,College Point
12184,15717,5859,7501,R0,2,1,41690,6833 SHORE ROAD,BROOKLYN,-2147483648,55,C,40.639007,-74.035715,Bayridge
12185,15718,4065,1,F4,4,2,168571,112-02 15 AVENUE,QUEENS,-2147483648,1,D,40.782818,-73.854133,College Point
12186,15719,2219,35,D7,2,1,51796,318 MARCY AVENUE,BROOKLYN,-2147483648,6,D,40.703899,-73.954803,Williamsburg
12187,15722,4143,30,K8,4,1,119500,137-05 20 AVENUE,QUEENS,-2147483648,2,D,40.782851,-73.831077,College Point
12188,15723,4147,1,O9,4,1,142692,141-07 20 AVENUE,QUEENS,-2147483648,40,D,40.781988,-73.827358,College Point
12189,15724,5869,5,D4,2,1,35040,6901 NARROWS AVENUE,BROOKLYN,-2147483648,44,D,40.637888,-74.033825,Bayridge
12190,15725,2236,9,W1,0,1,114287,370 MARCY AVENUE,BROOKLYN,-2147483648,90,A,40.701923,-73.9534,Williamsburg
12191,15726,4282,100,V1,0,0,0,25-70 REAR WHITESTONE EXPRESSWAY SR WEST,QUEENS,-2147483648,0,F,40.776098,-73.829692,College Point
12192,15727,2237,7519,R0,2,1,33201,135 MIDDLETON STREET,BROOKLYN,-2147483648,98,A,40.702586,-73.951947,Williamsburg
12193,15728,2239,8,D1,2,1,114734,157 WALLABOUT STREET,BROOKLYN,-2147483648,100,A,40.700369,-73.954401,Williamsburg
12194,15729,5871,58,D1,2,1,35400,267 OVINGTON AVENUE,BROOKLYN,-2147483648,37,D,40.635302,-74.026842,Bayridge
12195,15730,6681,230,C7,2,1,34200,1880 EAST 4 STREET,BROOKLYN,-2147483648,16,D,40.604367,-73.969225,Gravesend
12196,15731,1015,43,D6,2,1,92722,237 11 STREET,BROOKLYN,-2147483648,71,B,40.669369,-73.989964,Gowanus
12197,15732,4206,1,E1,0,3,64000,130-17 23 AVENUE,QUEENS,-2147483648,61,C,40.778853,-73.838264,College Point
12198,15735,5874,58,C1,2,1,27548,571 OVINGTON AVENUE,BROOKLYN,-2147483648,63,C,40.63188,-74.019199,Bayridge
12199,15736,2264,7507,R0,2,1,38600,248 WALLABOUT STREET,BROOKLYN,-2147483648,88,A,40.700014,-73.95286,Williamsburg
12200,15738,2270,18,RM,0,1,87806,89 BARTLETT STREET,BROOKLYN,-2147483648,0,F,40.70212,-73.94516,Williamsburg
12201,15739,4273,40,E1,4,1,84641,128-28 25 AVENUE,QUEENS,-2147483648,77,B,40.7762,-73.840198,College Point
12202,15740,2290,7501,R0,2,1,30000,119 NORTH 11 STREET,BROOKLYN,-2147483648,0,F,40.734538,-73.685997,Hillcrest
12203,15741,2291,51,O2,4,1,28325,181 NORTH 11 STREET,BROOKLYN,-2147483648,3,D,40.719511,-73.954065,Greenpoint
12204,15744,4340,10,D4,2,3,234456,29-09 137 STREET,QUEENS,-2147483648,65,C,40.771273,-73.831167,Flushing
12205,15745,2303,7501,R0,2,1,35801,72 BERRY STREET,BROOKLYN,-2147483648,57,C,40.673081,-73.691424,Central Valley Stream
12206,15746,4371,8,D4,2,5,265404,29-10 137 STREET,QUEENS,-2147483648,53,D,40.771429,-73.831735,Flushing
12207,15748,4406,32,K6,4,1,56330,31-06 FARRINGTON STREET,QUEENS,-2147483648,43,D,40.768808,-73.83456,Flushing
12208,15750,6694,64,D3,2,1,25872,1256 OCEAN AVENUE,BROOKLYN,-2147483648,18,D,40.631629,-73.957713,Flatbush
12209,15751,4413,20,W1,0,2,62000,31-15 140 STREET,QUEENS,-2147483648,73,B,40.770091,-73.828223,Flushing
12210,15753,2315,14,C1,2,1,64650,525 UNION AVENUE,BROOKLYN,-2147483648,97,A,40.716136,-73.952286,Williamsburg
12211,15754,6698,1,D1,2,1,78000,815 EAST 14 STREET,BROOKLYN,-2147483648,88,A,40.62959,-73.962859,Flatbush
12212,15755,5889,58,D4,2,1,108000,145 72 STREET,BROOKLYN,-2147483648,96,A,40.63472,-74.03115,Bayridge
12213,15756,6703,1,C1,2,1,39830,1921 AVENUE I,BROOKLYN,-2147483648,35,D,40.628213,-73.957132,Midwood
12214,15757,6703,55,D3,2,1,90820,1326 OCEAN AVENUE,BROOKLYN,-2147483648,0,F,40.629895,-73.957385,Flatbush
12215,15758,6703,73,C1,2,1,42420,1362 OCEAN AVENUE,BROOKLYN,-2147483648,29,D,40.628863,-73.957399,Midwood
12216,15759,6703,78,C1,2,1,42400,1374 OCEAN AVENUE,BROOKLYN,-2147483648,50,D,40.628617,-73.957148,Midwood
12217,15760,5891,58,C7,2,1,28000,7032 4 AVENUE,BROOKLYN,-2147483648,14,D,40.633179,-74.024475,Bayridge
12218,15761,6704,32,D1,2,1,50400,960 EAST 12 STREET,BROOKLYN,-2147483648,36,D,40.625658,-73.964449,Midwood
12219,15762,2324,7502,R0,2,2,632007,34 NORTH 7 STREET,BROOKLYN,-2147483648,47,D,40.720655,-73.962433,Williamsburg
12220,15763,5892,1,C1,2,1,28000,7123 4 AVENUE,BROOKLYN,-2147483648,38,D,40.632937,-74.023842,Bayridge
12221,15764,5892,6,D7,2,1,59766,7101 4 AVENUE,BROOKLYN,-2147483648,29,D,40.633261,-74.023873,Bayridge
12222,15765,2326,7501,R0,2,1,36372,120 NORTH 7 STREET,BROOKLYN,-2147483648,6,D,40.733709,-73.688244,Hillcrest
12223,15766,6706,14,D4,2,1,50400,918 EAST 14 STREET,BROOKLYN,-2147483648,72,B,40.626802,-73.962774,Midwood
12224,15767,6706,36,C1,2,1,30960,972 EAST 14 STREET,BROOKLYN,-2147483648,0,F,40.625648,-73.96256,Midwood
12225,15768,6712,1,D7,2,1,42684,1490 OCEAN AVENUE,BROOKLYN,-2147483648,88,A,40.625995,-73.95666,Midwood
12226,15769,6712,66,D1,2,1,66150,1412 OCEAN AVENUE,BROOKLYN,-2147483648,95,A,40.627569,-73.956942,Midwood
12227,15770,6712,68,C1,2,1,50400,1430 OCEAN AVENUE,BROOKLYN,-2147483648,100,A,40.627315,-73.956899,Midwood
12228,15772,6712,90,D1,2,1,54531,1480 OCEAN AVENUE,BROOKLYN,-2147483648,33,D,40.626112,-73.956667,Midwood
12229,15773,6713,41,D1,2,1,42720,1123 AVENUE K,BROOKLYN,-2147483648,74,B,40.622562,-73.964132,Midwood
12230,15774,2348,7501,R0,2,1,424587,184 KENT AVENUE,BROOKLYN,-2147483648,34,D,40.718374,-73.963969,Williamsburg
12231,15775,2349,23,D7,2,1,68300,240 WYTHE AVENUE,BROOKLYN,-2147483648,11,D,40.717549,-73.962716,Williamsburg
12232,15776,2350,7501,R0,2,1,175604,85 NORTH 3 STREET,BROOKLYN,-2147483648,91,A,40.717215,-73.962538,Williamsburg
12233,15777,4517,9,W2,4,1,25670,12-01 150 STREET,QUEENS,-2147483648,95,A,40.790626,-73.814336,Whitestone
12234,15779,2351,7501,R0,2,3,150082,195 BERRY STREET,BROOKLYN,-2147483648,20,D,40.67221,-73.686801,Central Valley Stream
12235,15780,6715,47,C1,2,1,36000,1301 AVENUE K,BROOKLYN,-2147483648,38,D,40.622743,-73.962529,Midwood
12236,15781,2358,7501,R0,2,1,40385,100 NORTH 3 STREET,BROOKLYN,-2147483648,90,A,40.7324,-73.691793,Hillcrest
12237,15782,2365,19,N2,4,1,42480,268 BEDFORD AVENUE,BROOKLYN,-2147483648,91,A,40.907843,-73.820617,Parkside
12238,15783,4531,1,E9,4,1,46500,152-15 10 AVENUE,QUEENS,-2147483648,0,F,40.794109,-73.809623,Whitestone
12239,15784,1042,7501,R4,0,2,31963,231 15 STREET,BROOKLYN,-2147483648,23,D,40.665422,-73.988438,South Slope
12240,15785,4538,1,W1,0,3,64178,152-03 12 AVENUE,QUEENS,-2147483648,87,A,40.791851,-73.809382,Whitestone
12241,15786,5907,18,C1,2,1,29520,220 72 STREET,BROOKLYN,-2147483648,65,C,40.633825,-74.028671,Bayridge
12242,15787,2367,7501,R0,2,1,42745,280 METROPOLITAN AVENUE,BROOKLYN,-2147483648,84,B,40.71456,-73.958291,Williamsburg
12243,15790,5908,37,C7,2,1,28000,7212 4 AVENUE,BROOKLYN,-2147483648,12,D,40.632781,-74.024481,Bayridge
12244,15791,5908,43,C1,2,1,28000,7224 4 AVENUE,BROOKLYN,-2147483648,100,A,40.632525,-74.024584,Bayridge
12245,15792,6724,1,C1,2,1,36000,1302 AVENUE K,BROOKLYN,-2147483648,17,D,40.622401,-73.962456,Midwood
12246,15793,1048,1,D6,2,1,34809,575 5 AVENUE,BROOKLYN,-2147483648,6,D,40.756391,-73.978206,Midtown East
12247,15794,4573,1,C6,2,1,77832,160-15 POWELLS COVE BOULEVARD,QUEENS,-2147483648,60,C,40.794473,-73.800608,Whitestone
12248,15796,4588,1,D4,2,1,40692,7-15 162 STREET,QUEENS,-2147483648,55,C,40.793615,-73.799495,Whitestone
12249,15797,4588,23,D4,2,1,40692,162-10 POWELLS COVE BOULEVARD,QUEENS,-2147483648,49,D,40.793911,-73.798958,Whitestone
12250,15798,4588,24,D4,2,1,40692,162-30 POWELLS COVE BOULEVARD,QUEENS,-2147483648,61,C,40.793762,-73.798395,Whitestone
12251,15799,6730,1,D4,2,1,68400,1680 OCEAN AVENUE,BROOKLYN,-2147483648,60,C,40.62117,-73.95594,Midwood
12252,15800,4591,82,D4,2,1,40692,10-11 162 STREET,QUEENS,-2147483648,34,D,40.792126,-73.799712,Whitestone
12253,15801,4591,83,D4,2,1,40692,9-05 162 STREET,QUEENS,-2147483648,47,D,40.792824,-73.799501,Whitestone
12254,15802,4591,129,D4,2,1,40692,10-10 166 STREET,QUEENS,-2147483648,46,D,40.792026,-73.798442,Whitestone
12255,15803,2403,1,O5,4,1,44832,285 KENT AVENUE,BROOKLYN,-2147483648,0,F,40.71523,-73.966417,Williamsburg
12256,15805,6731,39,D1,2,1,65500,1280 EAST 12 STREET,BROOKLYN,-2147483648,11,D,40.617967,-73.963014,Midwood
12257,15806,1051,33,D9,2,1,111451,574 4 AVENUE,BROOKLYN,-2147483648,97,A,40.666042,-73.992686,Gowanus
12258,15807,4603,48,D4,2,1,40692,166-31 9 AVENUE,QUEENS,-2147483648,38,D,40.793053,-73.796646,Whitestone
12259,15810,2408,1,D1,2,1,36360,201 ROEBLING STREET,BROOKLYN,-2147483648,52,D,40.712301,-73.958801,Williamsburg
12260,15812,6737,64,D1,2,1,84984,1705 ELM AVENUE,BROOKLYN,-2147483648,62,C,40.61866,-73.957725,Midwood
12261,15814,6738,7,D1,2,1,57600,1818 AVENUE L,BROOKLYN,-2147483648,73,B,40.620669,-73.956932,Midwood
12262,15815,6738,24,D1,2,1,97620,1270 EAST 19 STREET,BROOKLYN,-2147483648,89,A,40.619537,-73.956658,Midwood
12263,15816,6738,37,D1,2,1,50658,1290 EAST 19 STREET,BROOKLYN,-2147483648,81,B,40.618743,-73.956447,Midwood
12264,15817,2411,1,D6,2,1,129573,310 SOUTH 1 STREET,BROOKLYN,-2147483648,0,F,40.71103,-73.95455,Williamsburg
12265,15818,6739,30,D1,2,1,53275,1233 EAST 19 STREET,BROOKLYN,-2147483648,60,C,40.620294,-73.956407,Midwood
12266,15819,6740,85,O5,4,1,46700,1651 CONEY ISLAND AVENUE,BROOKLYN,-2147483648,63,C,40.617106,-73.963481,Midwood
12267,15820,2415,7502,R0,2,1,31525,46 SOUTH 2 STREET,BROOKLYN,-2147483648,45,D,40.714473,-73.966192,Williamsburg
12268,15821,6741,6,O5,4,1,31520,1214 AVENUE M,BROOKLYN,-2147483648,33,D,40.617565,-73.962155,Midwood
12269,15822,2416,1,D6,2,1,169319,321 WYTHE AVE,BROOKLYN,-2147483648,100,A,40.713824,-73.965064,Williamsburg
12270,15823,2418,5,D4,2,1,25056,325 BEDFORD AVENUE,BROOKLYN,-2147483648,100,A,42.939907,-78.877128,Park Meadow
12271,15824,2418,18,I9,4,1,32410,160 SOUTH 2 STREET,BROOKLYN,-2147483648,41,D,40.71279,-73.961386,Williamsburg
12272,15825,2421,12,C6,2,1,32100,274 SOUTH 2 STREET,BROOKLYN,-2147483648,21,D,40.711308,-73.957,Williamsburg
12273,15827,6746,20,C1,2,1,28000,1350 EAST 18 STREET,BROOKLYN,-2147483648,10,D,40.61745,-73.957272,Midwood
12274,15828,6746,44,D4,2,1,90000,1701 AVENUE N,BROOKLYN,-2147483648,1,D,error,error,error
12275,15829,6746,96,D1,2,1,80135,1347 EAST 17 STREET,BROOKLYN,-2147483648,69,C,40.6176,-73.957866,Midwood
12276,15830,6747,73,D1,2,1,81720,1349 EAST 18 STREET,BROOKLYN,-2147483648,33,D,40.617134,-73.956814,Midwood
12277,15831,5928,1,D4,2,1,53000,7423 RIDGE BOULEVARD,BROOKLYN,-2147483648,86,A,40.632274,-74.030062,Bayridge
12278,15832,5928,6,D1,2,1,50400,7401 RIDGE BOULEVARD,BROOKLYN,-2147483648,53,D,40.632486,-74.029975,Bayridge
12279,15833,6748,40,D1,2,1,53052,1854 OCEAN AVENUE,BROOKLYN,-2147483648,68,C,40.616648,-73.955064,Midwood
12280,15834,2442,1,D1,2,1,108870,373 WYTHE AVENUE,BROOKLYN,-2147483648,1,D,40.712292,-73.965866,Williamsburg
12281,15835,5929,38,W3,4,1,28200,7420 4 AVENUE,BROOKLYN,-2147483648,36,D,40.631419,-74.025035,Bayridge
12282,15836,5930,1,D4,2,1,64152,7401 4 AVENUE,BROOKLYN,-2147483648,67,C,40.631257,-74.02469,Bayridge
12283,15837,2443,34,O5,4,1,63033,109 SOUTH 5 STREET,BROOKLYN,-2147483648,0,F,40.729577,-73.689522,North End
12284,15838,6751,12,D1,2,1,32667,1414 EAST 14 STREET,BROOKLYN,-2147483648,69,C,40.615016,-73.960534,Midwood
12285,15839,2447,10,C6,2,1,26720,256 SOUTH 4 STREET,BROOKLYN,-2147483648,56,C,40.709933,-73.95783,Williamsburg
12286,15840,2449,1,C1,2,1,27090,322 RODNEY STREET,BROOKLYN,-2147483648,49,D,40.708987,-73.955965,Williamsburg
12287,15841,2450,6,C7,2,1,40300,332 KEAP STREET,BROOKLYN,-2147483648,15,D,40.708748,-73.954674,Williamsburg
12288,15842,1064,18,D4,2,1,65000,39 PLAZA ST WEST,BROOKLYN,-2147483648,99,A,40.673559,-73.971658,Park Slope
12289,15845,2452,19,C7,2,1,28000,213 UNION AVENUE,BROOKLYN,-2147483648,59,C,40.706932,-73.950614,Williamsburg
12290,15846,1065,27,D1,2,1,35310,862 UNION STREET,BROOKLYN,-2147483648,60,C,40.673581,-73.973587,Park Slope
12291,15847,4697,3,P3,4,1,28392,150-50 14 ROAD,QUEENS,-2147483648,0,F,40.787959,-73.811544,Whitestone
12292,15850,5938,15,D4,2,1,60144,130 BAY RIDGE PARKWAY,BROOKLYN,-2147483648,67,C,40.632416,-74.032338,Bayridge
12293,15851,2479,28,H3,4,1,29660,77 BOX STREET,BROOKLYN,-2147483648,100,A,40.737927,-73.9535,Greenpoint
12294,15853,4717,1,D4,2,1,73690,151-05 CROSS ISLAND PKWY SR N,QUEENS,-2147483648,46,D,40.787315,-73.810193,Whitestone
12295,15854,4729,1,W1,0,2,110665,154-60 17 AVENUE,QUEENS,-2147483648,93,A,40.783344,-73.806111,Whitestone
12296,15855,6759,26,D1,2,1,58800,1550 EAST 13 STREET,BROOKLYN,-2147483648,41,D,40.611458,-73.960831,Midwood
12297,15856,1071,14,D4,2,1,59520,814 CARROLL STREET,BROOKLYN,-2147483648,55,C,40.672209,-73.974082,Park Slope
12298,15857,4754,1,C6,2,70,124224,160-01 16 AVENUE,QUEENS,-2147483648,81,B,40.784782,-73.802183,Whitestone
12299,15858,4758,10,C6,2,81,133021,18-09 160 STREET,QUEENS,-2147483648,81,B,40.781549,-73.802684,Whitestone
12300,15859,6761,63,D1,2,1,62500,1565 EAST 14 STREET,BROOKLYN,-2147483648,79,B,40.611277,-73.95958,Midwood
12301,15860,4767,1,C6,2,1,26272,16-31 163 STREET,QUEENS,-2147483648,81,B,40.783532,-73.799898,Whitestone
12302,15861,4769,1,D4,2,4,201824,25-11 UNION STREET,QUEENS,-2147483648,53,D,40.775659,-73.825626,Flushing
12303,15862,6764,12,D1,2,1,54300,1530 EAST 18 STREET,BROOKLYN,-2147483648,47,D,40.612808,-73.956268,Midwood
12304,15863,4781,1,D4,0,2,51745,26-15 PARSONS BOULEVARD,QUEENS,-2147483648,0,F,40.774206,-73.824436,Flushing
12305,15864,6765,28,D4,2,1,60500,1558 EAST 19 STREET,BROOKLYN,-2147483648,64,C,40.611828,-73.955133,Midwood
12306,15865,6765,35,D1,2,1,36200,1576 EAST 19 STREET,BROOKLYN,-2147483648,72,B,40.611647,-73.955099,Midwood
12307,15866,6765,39,D1,2,1,53500,1580 EAST 19 STREET,BROOKLYN,-2147483648,56,C,40.611467,-73.955066,Midwood
12308,15867,6766,30,D7,2,1,74900,2026 OCEAN AVENUE,BROOKLYN,-2147483648,76,B,40.612242,-73.954216,Midwood
12309,15868,6766,77,D1,2,1,66960,1555 EAST 19 STREET,BROOKLYN,-2147483648,56,C,40.612211,-73.954777,Midwood
12310,15869,6767,52,D1,2,1,53700,2001 AVENUE P,BROOKLYN,-2147483648,85,A,40.611255,-73.953215,Midwood
12311,15870,6767,59,D1,2,1,50220,2065 OCEAN AVENUE,BROOKLYN,-2147483648,68,C,40.611508,-73.953481,Midwood
12312,15871,6768,7501,R0,2,1,39305,1689 EAST 21 STREET,BROOKLYN,-2147483648,100,A,40.611739,-73.952561,Midwood
12313,15873,6770,1,D1,2,1,47300,2302 AVENUE O,BROOKLYN,-2147483648,71,B,40.613618,-73.950824,Midwood
12314,15874,6771,13,D4,2,2,135000,2425 KINGS HIGHWAY,BROOKLYN,-2147483648,39,D,40.613138,-73.949402,Midwood
12315,15875,4807,41,C9,2,1,27824,29-17 148 STREET,QUEENS,-2147483648,4,D,40.771756,-73.818574,Flushing
12316,15876,6771,37,D7,2,1,76422,3692 BEDFORD AVENUE,BROOKLYN,-2147483648,80,B,40.612154,-73.949115,Midwood
12317,15878,1081,5,C6,2,1,32064,305 8 AVENUE,BROOKLYN,-2147483648,57,C,40.669004,-73.976068,Park Slope
12318,15879,6779,4,D4,2,1,120000,1610 AVENUE P,BROOKLYN,-2147483648,55,C,40.610316,-73.957031,Sheepshead Bay
12319,15880,6779,53,O5,0,1,32838,1602 KINGS HIGHWAY,BROOKLYN,-2147483648,69,C,40.609103,-73.957154,Sheepshead Bay
12320,15881,6780,12,C7,2,1,41000,1715 KINGS HIGHWAY,BROOKLYN,-2147483648,36,D,40.609909,-73.956,Sheepshead Bay
12321,15883,6782,7503,R0,2,1,30595,2140 OCEAN AVENUE,BROOKLYN,-2147483648,93,A,40.609584,-73.953584,Sheepshead Bay
12322,15884,6782,7504,R0,2,1,28540,1661 EAST 19 STREET,BROOKLYN,-2147483648,0,F,40.609479,-73.954398,Sheepshead Bay
12323,15886,1083,5,D4,2,1,49188,411 8 AVENUE,BROOKLYN,-2147483648,91,A,40.750119,-73.995311,Chelsea
12324,15887,2549,36,D1,2,1,35375,59 KENT STREET,BROOKLYN,-2147483648,30,D,40.73073,-73.958789,Greenpoint
12325,15891,6796,59,D1,2,1,51000,1775 EAST 13 STREET,BROOKLYN,-2147483648,41,D,40.606162,-73.959416,Sheepshead Bay
12326,15894,6799,74,D1,2,1,40320,1745 EAST 16 STREET,BROOKLYN,-2147483648,61,C,40.607341,-73.956813,Sheepshead Bay
12327,15895,2569,35,D4,2,1,42900,1125 LORIMER STREET,BROOKLYN,-2147483648,100,A,40.728368,-73.954571,Greenpoint
12328,15896,6802,14,D1,2,1,106800,2200 OCEAN AVENUE,BROOKLYN,-2147483648,67,C,40.60818,-73.953496,Sheepshead Bay
12329,15897,6803,1,D1,2,1,51000,2000 QUENTIN ROAD,BROOKLYN,-2147483648,63,C,40.608739,-73.952698,Sheepshead Bay
12330,15899,4943,36,E9,4,1,25500,133-10 32 AVENUE,QUEENS,-2147483648,0,F,40.766553,-73.835775,Flushing
12331,15900,4944,1,E9,4,1,40160,33-09 COLLEGE POINT BOULEVARD,QUEENS,-2147483648,95,A,40.765468,-73.837101,Flushing
12332,15901,5969,38,C1,2,1,34880,7802 4 AVENUE,BROOKLYN,-2147483648,15,D,40.628479,-74.026242,Bayridge
12333,15902,5969,44,C1,2,1,34880,7814 4 AVENUE,BROOKLYN,-2147483648,19,D,40.628162,-74.026371,Bayridge
